,X0,X1,X2,X3,X4,Y
43,0.007884133696680728,0.3589173406155589,0.8091598828809025,0.1981304229130586,0.7833384721065825,38.66967201430589
44,0.11621891295065756,0.6983060447687145,0.43092474196209585,0.007756816970833635,0.8297761817630762,23.594363265088415
45,0.34202594264443364,0.9276654390536693,0.32149625919445046,0.4233376477094083,0.7272247004234225,29.68798265149741
46,0.3125331983947557,0.16872767817064893,0.05535260586400392,0.43076586479165435,0.9160858763958896,16.234737122377727
47,0.01778813598798068,0.06721509641547185,0.8951439710863922,0.05030979733612506,0.7421627673781246,42.10734362881977
48,0.48203802340835566,0.7612258729497974,0.880804410014458,0.05316687333836123,0.22287420744041997,50.31784548096462
49,0.5220700594007738,0.7011529236359725,0.2609526268578266,0.18706041366622028,0.3111831047371749,23.905282922835674
50,0.528469890978714,0.7876429916397344,0.628855998245684,0.48398849750557293,0.7652714679461954,43.86549993962652
51,0.016546335376029342,0.3112397427165524,0.6664000076785747,0.526494543866062,0.9307004660093953,37.04068169008535
52,0.4144177953984751,0.32118654332729846,0.6254656317342764,0.9854658812597721,0.06406632835045523,40.53932915850506
53,0.7105131611057897,0.9080438224142495,0.8675060716518231,0.42486361440871556,0.5810089804948799,53.59074997673659
54,0.6721858129098485,0.6749417908847014,0.509434107982242,0.02308501668544405,0.639815919053703,32.73355937500421
55,0.9023968327174441,0.6980915557020536,0.41292831580186606,0.15522545541479005,0.5442857613762107,29.398384844626758
56,0.9507495238603334,0.06212454877096507,0.3816597530748176,0.19363031249632012,0.572405295203378,21.27165301812274
57,0.49930919757975345,0.5160071057414292,0.5374672467173841,0.7673772012099294,0.28501562226684696,37.389046269450816
58,0.05889037576301415,0.053995736198287125,0.7315126610016028,0.2424297863899293,0.16837822099390165,34.33342189310506
59,0.8562403873016983,0.9290347775929871,0.4902760913613784,0.6600141173397666,0.13024108836896975,34.16765724957685
60,0.1458758069385221,0.00991330737366014,0.5048943051176334,0.39965272070498703,0.1420397944245687,25.052284548404938
61,0.7622656642217057,0.6823650382377302,0.5540466510775618,0.9263739358745623,0.6497136359657782,45.17826087495903
62,0.10063622378946402,0.696522563550774,0.5957885131968642,0.8191994163129562,0.5270515143692435,39.82182989586502
63,0.20809747631970854,0.7088950388026891,0.2084249681313024,0.8426125013368438,0.18752990294936378,23.777542884357207
64,0.7448113637370117,0.9325481774152038,0.5872045190665796,0.7253430913752849,0.8902014128346967,45.6889574152927
65,0.5653533033629384,0.4027909655113664,0.8275801290039323,0.8733518575400463,0.9779679955569889,53.575306278751334
66,0.16679965498987237,0.07048705439248126,0.24006135601615064,0.4745527464595939,0.5616819108871698,19.51824331611063
67,0.5886223969295059,0.18761457091794276,0.6181131826450513,0.4989083660929545,0.29630484720332795,35.53528271596402
68,0.2102207289882101,0.4015083751319789,0.14943908971336362,0.7226108965695556,0.17320317568219235,17.616692495003242
69,0.2759462875248605,0.8610853267411948,0.8762526094597525,0.8236130268471442,0.18526118949413317,52.565911343032795
70,0.4622438123592131,0.3818097843341456,0.2005127539535212,0.649142006077906,0.5012101027523563,23.90312948741337
71,0.15496418444890736,0.34289498472102886,0.9445861196440197,0.049221164327356015,0.10991412223363217,43.57769420837391
72,0.11282693011630374,0.9366494580996669,0.8750298924423502,0.5392603333172645,0.26250300244434477,49.63749225485451
73,0.8652663744596188,0.1635323648189797,0.36446330912323055,0.18699612959678857,0.30052868169153635,20.78494873759638
74,0.6157153588273379,0.6219703701080906,0.4214766557035913,0.3864623196376248,0.48690463357025915,33.613812439861064
75,0.9998324197741537,0.47731343084107725,0.5081566814724044,0.10106258465961837,0.25462398397522823,33.15580556325831
76,0.6585794478659935,0.8968393092029044,0.31765939267920873,0.8755286792595239,0.06623188313905748,33.09096311329935
77,0.9764223149218195,0.10940731893640698,0.0014530061057974608,0.051677675921058874,0.7356982944482314,14.506332799601616
78,0.6632803791890021,0.5316873857918224,0.7304375352573886,0.6569822620182927,0.13963864328230413,47.412849503732176
79,0.39553671130135726,0.0843408582856956,0.287535125333797,0.18569638237093167,0.083535776839058,15.003971082843796
80,0.5096279016586075,0.719966856873465,0.6505351850525917,0.7135339081635362,0.34834471893546304,44.49521904948337
81,0.4388290063580219,0.4225619505855175,0.8262973689277885,0.2921219702678587,0.5363358513659144,44.74761242798525
82,0.7341109000451906,0.9657035371314295,0.10405472324690568,0.6612428352394305,0.2030309269690389,22.689572597298817
83,0.4684713059529042,0.8595056281941942,0.4260723148307761,0.3162609175371832,0.5112387845447579,32.64493634798096
84,0.9996100670700743,0.3837270696598367,0.2718411950047722,0.42390818436729394,0.4207106175227663,28.64698720156705
85,0.07045181499291997,0.38581121259460893,0.8681231363204477,0.70627538163721,0.27465455170048503,46.85339424608696
86,0.2633512314185844,0.860319135998383,0.33428076050212385,0.8157004915520536,0.1945791701611984,29.833043417297525
87,0.5145783658853939,0.05352099002150046,0.3034310815546196,0.3994586522504108,0.6975673103850517,19.547583657875208
88,0.21839264665793168,0.8488241744684052,0.4516117777559363,0.956148377169818,0.1513862727667311,32.279676143312734
89,0.30351210658070993,0.8496195429100635,0.5197240156312085,0.3933962636377165,0.762231677953007,35.414138524708086
90,0.49974888606897183,0.5559535450446316,0.7615672637277516,0.5656656916764017,0.689988644369624,48.142513700713984
91,0.06092246736368345,0.569206891479901,0.6844296395888475,0.3729144990056418,0.06390057848071407,31.565134296512507
92,0.2130245782726965,0.8323372543743842,0.9125127417296541,0.5094458111057594,0.5477591705086533,53.81995740951189
93,0.14715247070429505,0.570190010796399,0.6234576772730561,0.2813644390919857,0.8219800474671601,34.40118804269774
94,0.5561300525496581,0.9378129392921903,0.40766916203171477,0.01470757309007531,0.5824346339226967,32.01267057539613
95,0.45277090253941976,0.07423603628066211,0.10789490683647573,0.23938488729468732,0.4804468119379016,12.945055549840825
96,0.17248669253537519,0.8938633837305835,0.38882964168234024,0.09997954851716662,0.26196570084888016,23.864214858096386
97,0.6696837014554635,0.3152315967903875,0.67207390996026,0.3696796895488629,0.8407965840375656,40.663260855370936
98,0.8471072294270336,0.5440090150365828,0.0498719854571652,0.2134976990632398,0.19261752582338898,19.972190189014952
99,0.0605835715018036,0.5331865213495771,0.0995115994137813,0.6331853328789866,0.8533701920338416,18.73761865570101
100,0.10022657149092651,0.29458922555321143,0.5382751064845555,0.38932853174739035,0.22094995621793145,28.298222381987664
101,0.7486176828395179,0.9912293593522098,0.043476512383888055,0.18844746659602574,0.6276178889690274,17.763803241065595
102,0.913582929646286,0.12075875356290233,0.7529923887406935,0.25380399072367366,0.5585715245048284,40.989455297279804
103,0.02051647423348979,0.8866891893508108,0.4722342413141384,0.7542108409243236,0.8995112860115476,29.1788389909586
104,0.553787845791363,0.6403492063400672,0.7431681906682096,0.06218520059817101,0.023170248781023695,41.334776020953925
105,0.16084193147534886,0.49362304089039155,0.9708132438496049,0.18996247938188504,0.8385174682696388,50.79756614750288
106,0.8827878423355149,0.11010330433078808,0.8021235787159877,0.40416192057205436,0.8127428374054473,43.831805274025534
107,0.09720246407901267,0.2330230688656364,0.5487821930950219,0.6955732162309572,0.34485579523769494,32.39350307990265
108,0.5777794552382709,0.6822950751075366,0.6121378609806092,0.3506583318259917,0.83943678243334,42.44350922415283
109,0.38729192434995874,0.4722413201214375,0.7188017911342403,0.8138354168871399,0.23964377720537,45.186423710404306
110,0.6205115737692891,0.38176862529343525,0.2339124925498527,0.9943900130064186,0.04438586044250936,27.584417570369403
111,0.1820593037824666,0.6523101327200764,0.25397540564655186,0.5180802240325713,0.9391280621186421,25.55407029651038
112,0.023597552772093522,0.6186774066343743,0.6649350809163018,0.640034183033543,0.8470538871077923,39.03779241985589
113,0.7065128077711795,0.3286319246918106,0.36484833059135324,0.5407022250890141,0.6350856239234884,30.913558693587667
114,0.6493183095592969,0.3794450037000977,0.05440289541453436,0.972861176843989,0.7583201078180763,27.73910148807345
115,0.9009288730218485,0.09513201018689343,0.5027160889439338,0.3000941798694694,0.3718742237417345,26.21397065403172
116,0.5862232215958518,0.1509300242611482,0.00036781768498694856,0.8732897073861425,0.8090028997183193,20.199339325882313
117,0.45537398850489164,0.4585120058938854,0.961122429015433,0.07624109880915064,0.7838481016348086,51.46060055698762
118,0.44087961283120036,0.44340094310001643,0.2646989985163074,0.08055581307416115,0.9194477865486671,24.474895804288867
119,0.3305982234421081,0.12608891384085685,0.8345653674954121,0.1761792672081981,0.787294255487528,43.6968006419402
120,0.262495890976459,0.5117209436719702,0.8236406807539552,0.7581429137934922,0.23604492946987565,47.48498607519202
121,0.7636101183868976,0.32709640114218375,0.5833485566324814,0.5459951820972675,0.17702708695843483,37.03746166861322
122,0.2255864398305093,0.199902106368394,0.4407590176352605,0.8647387009992902,0.6189837255959294,31.151274293091927
123,0.4525493632347145,0.021907627851906253,0.15401651137284678,0.5482440850492858,0.5135454798833523,17.332497893815653
124,0.45411621232143795,0.6748077349741276,0.1476636506816541,0.09637575037644741,0.5547445434576831,21.045483543007776
125,0.6973891284106101,0.4745720255862236,0.2481941987065679,0.025110731616735826,0.4207779011842693,22.986639000178865
126,0.5567127339580571,0.2603776724577269,0.27811468044516396,0.892916984463846,0.3143145495125098,27.39837056689365
127,0.6729351771938198,0.9915243190222433,0.8285243510929342,0.052317941541586976,0.5839664032094184,46.39785863876059
128,0.5035795551043651,0.4141845902115029,0.4032120911421848,0.5498716397037503,0.11772367664412597,29.452840886872373
129,0.37732431575426617,0.6129448847058396,0.8551073804767411,0.07070943967626397,0.7821489128719457,46.79712032631273
130,0.4027727199075176,0.7838686088031454,0.12319916714381662,0.988683469103361,0.03850567304071362,26.581662767006353
131,0.11470572006560709,0.29432936460179493,0.6448408397594672,0.5743289913889588,0.3773618470977935,32.768121810837165
132,0.032763114486848766,0.1840522290841613,0.4641241763337266,0.03203975150459448,0.5318947084563632,21.1908469525499
133,0.4985515304243975,0.1547924683155455,0.48166800451816527,0.4205993689952511,0.09854015094000368,25.499238134571492
134,0.7529975334655765,0.9893545138610051,0.9271031990062699,0.35644681692181046,0.4089526610023727,52.736467532143564
135,0.4757341609939524,0.803292598993808,0.18062919756068274,0.06083816509200235,0.6758268585624785,22.74959107856304
136,0.3835015559376814,0.7835200191891155,0.9868076471534003,0.33937164876848713,0.09000553264518463,56.868385015919486
137,0.5209052953009701,0.7038852678035227,0.8803435603881656,0.08381563832492478,0.7057810007705607,51.82527071592192
138,0.6520583640182331,0.285008838933798,0.05834189601185291,0.17528094489292734,0.08390182566432036,14.221752486584009
139,0.541269737986746,0.12005289366136396,0.8162120364444765,0.7689650376405175,0.2141636264460206,44.05864105001704
140,0.7436235789883364,0.9588731870852406,0.2927924229764066,0.650799331953035,0.5557601254960275,28.65817889805516
141,0.8932866579495538,0.44262394949757444,0.2024496550019188,0.5520329866189905,0.987959108674226,31.657735446935817
142,0.29445268315823625,0.5596505136706773,0.6637839029096421,0.8235092301054545,0.5931432714964636,43.08003083570241
143,0.6084413483690133,0.19816534441445144,0.475202785504525,0.5813572545241177,0.6692989367086724,31.719553916991433
144,0.6942844307387785,0.978920804546936,0.11967336877171053,0.8683643217822525,0.6503011974541515,27.788386545668082
145,0.09197685677985779,0.8873326447492423,0.38591806275203844,0.6643443314171475,0.5179094900762273,26.31849795624412
146,0.9293988411226921,0.29578321649307393,0.09135114778781428,0.8596731616005123,0.2976172839409308,26.496030215013306
147,0.49206362565468087,0.4408845592996694,0.746000220975016,0.338245143121947,0.8445279797722526,43.70294751857325
148,0.8567310683940815,0.2288701663204592,0.3328496216689707,0.8766048419390279,0.8005975993564365,32.515515956381954
149,0.011646957857649798,0.19441689063187584,0.6636439886084554,0.22273530100961647,0.8452131259607188,31.59519909735581
150,0.11435065669030298,0.3568590465001463,0.8218619746862172,0.48285729424012,0.5911078180798889,40.979341747967126
151,0.26234665709205307,0.3815395578479184,0.8890497037635554,0.7149623424334839,0.658681625786277,51.81019322653012
152,0.5723357636892348,0.6092539029848313,0.6977616802511059,0.9706852959310628,0.687380110321254,49.829801778303796
153,0.9664371248494025,0.15146522846848542,0.711799011350473,0.8000364708609514,0.25517858380776726,42.58636029578917
154,0.2996724223600086,0.7741908485703116,0.7819506884670581,0.5732156967274751,0.8338312120770649,50.195206670335075
155,0.27597016823176557,0.34508190854674603,0.561785403050681,0.6525671361715677,0.27081966107817046,31.908993613150567
156,0.5135051520231987,0.888492796687876,0.7496590249868915,0.41723711290360466,0.22431197893986754,46.297990325171185
157,0.05374039214796056,0.39929919202950526,0.928301432819985,0.6769855194763583,0.3538737966142995,50.830468518443666
158,0.09005989388065005,0.9901621635246274,0.9194876108142569,0.7369281499383066,0.1904794997393603,51.32563830904012
159,0.802526805058752,0.543303568735389,0.5195594993781253,0.42489898678723226,0.5215208960029072,36.68955052721123
160,0.9492172923156902,0.8024610746915914,0.4545381989957886,0.05193749501217293,0.6289706950687375,27.607118935016786
161,0.34457228826745745,0.35366810506875535,0.5255470240728617,0.2158133914926773,0.11387935978593466,27.086928493119377
162,0.35718655153940315,0.2735754774902148,0.18244904426979147,0.2741800455207021,0.20863409909148145,15.815603749906625
163,0.6764702946369169,0.32834395210614487,0.8802894751769451,0.19173652349583525,0.6628020932812067,49.39144607465934
164,0.08095706666364777,0.3582160709703879,0.18602545109271929,0.45867424058587614,0.8154099871362713,18.04195026292647
165,0.46182294828964265,0.19858338317157942,0.09579517640000224,0.3357169712923461,0.9180401169884191,17.61568876243576
166,0.9307334075398268,0.2369601645685946,0.835576178463817,0.6183494666817381,0.006157839007270294,46.82097726747264
167,0.5710036415989072,0.6962994421122713,0.8407694880432126,0.4472956044217039,0.6847747103415608,51.61704610685142
168,0.6962902106270962,0.6811541999624687,0.29856024479023535,0.8648717852877813,0.5637705318083315,34.40283028825125
169,0.6827124251582146,0.6060096864757346,0.990479442365058,0.24327494361142743,0.9442663114367997,61.16605909773954
170,0.11539403985250074,0.6804279769420973,0.3042440388902925,0.6441034793680525,0.6116473966090676,25.555525531783566
171,0.1252154204599495,0.953068062682398,0.685418124508099,0.6403782790246206,0.1259006005769383,40.02963814508168
172,0.05741927929923896,0.7556307643496266,0.09616271564586676,0.5381269645792979,0.4298155758992208,18.11108329079907
173,0.5131850527053874,0.932736813663794,0.7237972952369615,0.08379380841717965,0.24105867429604422,41.33438546148346
174,0.8143631926737116,0.24098184319619553,0.5805554610119563,0.6418497302064107,0.746688150532592,39.072990371007634
175,0.8602613860637122,0.4593489644609069,0.9834343907165531,0.20888798642112638,0.14155835632434688,56.655063957838685
176,0.35905829602496586,0.12754900452988593,0.8584350698579281,0.5351717380143334,0.2305966865437985,43.953566170983244
177,0.950008819658539,0.49314291380952746,0.2625125589082996,0.5115886293780031,0.9739731758855104,30.8756703975994
178,0.47550879290576753,0.36032933049762794,0.6750330105589744,0.29688502929752836,0.3030569189203469,38.058057286798174
179,0.8176897153737699,0.5206284721703366,0.8121230274094544,0.5398802710563679,0.04847805115190984,49.05868135906434
180,0.7307904179042573,0.34016405290973817,0.48017847750388887,0.19245386779387208,0.0035208783800391164,28.071991229571456
181,0.37743450339255635,0.6426507641973044,0.9158412498885714,0.5002516419899076,0.02539607709091618,50.9664968612951
182,0.9724486551919548,0.24165599440553887,0.30726811643417684,0.47721357186874436,0.9051336900715057,28.72581267589258
183,0.5284770381205671,0.8923708092801705,0.9180056226679891,0.8611566954633962,0.43699644009089855,61.13291543661488
184,0.7524402043098983,0.4802586305530293,0.8784137169647321,0.04515866254769385,0.49332911804810464,47.88118603519242
185,0.8352677203568214,0.45803108869374465,0.2639200077347992,0.25614521780828725,0.04356581688026995,22.751381239608854
186,0.31527245786116564,0.40957321153610116,0.4190020461905335,0.7145564683376562,0.6805435043649781,31.574006724596686
187,0.258973529789554,0.5087839518315962,0.04013723602827057,0.5409795207899537,0.9542791890903644,19.37804957473868
188,0.842412605876298,0.6921920263490543,0.8975445230581138,0.8105113074518197,0.3025878353566296,57.582259284844966
189,0.3256029548771735,0.8071766853545475,0.8428046480005474,0.3601467488144573,0.4261341443789063,49.92427484482187
190,0.955552294455139,0.09425260527170154,0.95632437803572,0.5672141046816361,0.7614547397614757,55.46465047672369
191,0.4970877602749828,0.17610658300028115,0.27634327044277285,0.09995824095204786,0.07838039248350892,17.312611646334698
192,0.5609922583941847,0.05296610159016013,0.9129476770097535,0.8676412565926398,0.6937807846453415,53.20997554743833
193,0.36459912220216373,0.23496763657013175,0.6016113502286313,0.613641703555048,0.29652218022665433,35.77084093100526
194,0.47523975050141465,0.9232242796924965,0.5419147969023937,0.4426407929099393,0.0379520964543828,36.34503464135184
195,0.3718532767836663,0.8071695316046686,0.9311926790699994,0.8401232868087052,0.6363247236510202,61.30723249268894
196,0.5470334107808794,0.39877332760345563,0.27991700967828737,0.2855873962068758,0.64846573016889,24.93600658080257
197,0.030147684571654065,0.23965480062117084,0.1644401314503895,0.6205649052844822,0.5018778176444627,18.215066199459244
198,0.06940674182102469,0.2847664622612488,0.9964199274003707,0.9414809274525728,0.522283650955228,56.40182885046879
199,0.24500151808291915,0.7091644157201533,0.5155760737020165,0.5011381572282011,0.06797869358411435,30.141424730120672
200,0.5901016446136405,0.6293942997264961,0.28937378909327993,0.29951027275297226,0.3881225788739424,25.669691373060328
201,0.8878199903859476,0.790027446784008,0.1022357181439999,0.8021302129862056,0.04938245498851801,22.563686247081407
202,0.8292111063747297,0.8722169189533623,0.10135777580057415,0.6299351562451475,0.48492699650897675,21.58530745183578
203,0.8975949841935463,0.8117408645492424,0.23984462603551426,0.25288518289174955,0.1080044822671592,22.246838185176482
204,0.48117501177238453,0.4718350751799194,0.8480737414332586,0.17509777438296126,0.9703777645378189,48.8806811579523
205,0.4895705268579088,0.17725491820595185,0.45044818637696016,0.8198970468687634,0.5802295541053752,30.84042497379236
206,0.16414042797976847,0.639221472516828,0.6727872002875288,0.516196702691476,0.9263456035211413,41.88251074940581
207,0.8802253091611741,0.0960423191400458,0.0731425473123094,0.7936630710350897,0.8537812033376072,21.76683453602921
208,0.12335947872546349,0.6374162166156611,0.9579366219008056,0.4337428799249211,0.7318389945685951,51.39678163893821
209,0.9026541446496623,0.510814662055733,0.15803526161294423,0.5088029262426828,0.5908062816936185,24.844837161354437
210,0.9679605757540755,0.8859081684660234,0.830411231557578,0.9643377820460395,0.5597702914001494,52.618137418526175
211,0.2907265072489309,0.6208270570884363,0.5249361796402424,0.2650945763204209,0.29283155048852105,30.893911160599522
212,0.4191356143796199,0.4001464627632131,0.12980693845225866,0.3604529319574612,0.41868204548304433,20.85717046387835
213,0.6453735325146478,0.758510226774403,0.35412175908782817,0.9321626995262839,0.8435198451757755,38.97855432216783
214,0.9011973381066812,0.10730367801893104,0.49417708377841074,0.2682591488429149,0.8114759054917221,29.26865589404026
215,0.2625010572241403,0.5938283385784352,0.038984745733523396,0.26534284015447873,0.6167700345896597,14.828863014393077
216,0.7758194265385684,0.4512716544113218,0.5995071369781764,0.2860922366452515,0.1716723246888444,35.841294900599166
217,0.3585990795593904,0.01840400404854048,0.5713934327185133,0.8350669729692836,0.6422659224505444,34.728943475454095
218,0.19325586291956787,0.48106321289312626,0.24836208645266566,0.5817941067651293,0.7859340686641773,23.916812194058576
219,0.5986236998453678,0.013380446152157277,0.4775653340483813,0.9333101560774189,0.6541077777319795,31.377984976089383
220,0.9909257726457857,0.08414191688430261,0.5091576869193708,0.6920322099363594,0.7739564029350879,34.13557474519544
221,0.5974739646994429,0.29151041766761454,0.415259078898101,0.7177035936183069,0.9166584834002462,33.76004672211938
222,0.3849092411705154,0.8683666818981312,0.8541340857025933,0.22928765101601867,0.42205568509800107,49.47270271197471
223,0.02730637191031704,0.653139490915034,0.7557643560015767,0.6939185229731482,0.7697947534108991,42.06042829598974
224,0.4224299165106209,0.978174052553947,0.37730223674412044,0.48128955098370785,0.79984669941529,35.0920770185148
225,0.08846976667327955,0.26719437038543514,0.6961520850936529,0.48907694501125376,0.3897964511985892,36.937447385435
226,0.0724893916441619,0.2162126631545459,0.8572961379983054,0.32122922391354547,0.4414400259025145,44.549425545527946
227,0.7915597642252722,0.0329985075136231,0.38936457025348836,0.2520609887371086,0.8917502852552887,24.292465889135247
228,0.24751137034232606,0.39433085829974424,0.37013880687785905,0.9398490127050901,0.9552160567870376,30.173061179497203
229,0.4121700242330619,0.020620919249910163,0.5863756205821425,0.40069298542469445,0.0389176145611424,28.810821119609898
230,0.30649571960830524,0.14322720421930124,0.021941924302904536,0.5892363927350025,0.46623944630787517,14.945513055276896
231,0.33484409411841,0.2774111489329576,0.5633953413343841,0.39815223357340723,0.4919615715357901,30.99964943761054
232,0.31139600065503414,0.0489997422477374,0.9865820397528167,0.3958589195944109,0.6195597373820002,51.30989190184986
233,0.7546182449498352,0.8451505032014712,0.5249261817845169,0.4369811378831806,0.8974052783926746,40.36919394097967
234,0.6588970916058245,0.2895437815828429,0.3386215170757588,0.5732013902873718,0.6291573423069894,31.093049934766494
235,0.8230190267125307,0.2209079345877455,0.45642642673774636,0.8485530749027286,0.28686850770507033,31.345438508138212
236,0.9200976845066552,0.7967009951844702,0.4843043557733634,0.018780200974094163,0.13013926009935783,27.748754366245485
237,0.5338422766096272,0.5919358852681325,0.9105306442867601,0.9289714231693029,0.9974813504781396,64.35294169221756
238,0.682548961336723,0.5917855799231025,0.21367948373352919,0.399618583956469,0.9334179278643406,27.200733942176374
239,0.22507807766902854,0.9449007441333798,0.017388719858797974,0.7226676538223634,0.5919315910745926,20.491711597388395
240,0.23487312998374366,0.8434163074291389,0.7880550042688349,0.5987130733050181,0.6726641303346415,50.754918992685155
241,0.8899850291294478,0.19684514739325532,0.4161100008753157,0.5006294054538923,0.686748505754443,29.699721287177702
242,0.8982220022549547,0.35426879152363144,0.7162613148270737,0.5023863473495747,0.38717690201397226,44.986383646708425
243,0.8537954878594843,0.6370169332091163,0.22866243323753344,0.6177568019120913,0.8029168460417286,30.147176133962564
244,0.6682999403177232,0.26809062757423285,0.2671699069322996,0.7561032416202956,0.24138887137310894,26.03378451082904
245,0.768754494426588,0.5570157067110536,0.03450202564604776,0.26694314982549594,0.025472206136505915,16.67923819324477
246,0.39430888788595575,0.22718464958402163,0.2491558671677302,0.883260903103915,0.6151557698187521,25.142419943106827
247,0.6870286555388722,0.4613409509536709,0.7850387551699677,0.169250291932024,0.6446549749008368,45.31557826978983
248,0.6724910678984874,0.6482337033101928,0.8621853454182666,0.7583407454167106,0.4193632922568079,57.36650575376061
249,0.3399861798683169,0.4956853879195817,0.3707796496910115,0.7121370915395963,0.5329317541577004,29.026741752254473
250,0.8625099870819427,0.4853780732368853,0.873544426729994,0.808701105923412,0.3566705881831651,56.39322896586673
251,0.046281195877250214,0.8798279482182237,0.3183284060391274,0.5977175622082394,0.9598566997626848,25.84389039271211
252,0.4984601786321292,0.8014764630208554,0.040675463644671894,0.47491959061935785,0.7720189189173744,25.67914425383427
253,0.7784486278854459,0.6034460633886692,0.10143607943879729,0.5597325492754076,0.8497732334885696,25.87066879594619
254,0.7758693819174078,0.299761943011316,0.32746628231104435,0.5518973184971336,0.1625191554989831,27.853579470752
